Herb Name,Parts Used in Treatment,Disease,Symptoms/Condition,Therapeutic Uses,Formulation,Dosage (mg),Administration Guidelines,Pharmacological Property,Side Effects,Prakriti,Dosha
4,3,5,Joint Pain,5,7,264,4,2,2,2,0
3,4,1,Stress,0,5,801,4,8,4,6,1
6,3,7,Inflammation,2,1,603,5,4,2,5,0
3,1,5,Fatigue,7,7,666,6,9,6,5,2
4,3,5,Headache,7,2,852,4,4,6,0,1
2,4,8,Inflammation,7,7,556,6,1,1,6,0
5,3,5,Headache,6,6,530,4,9,2,5,2
9,4,5,Joint Pain,5,3,464,3,9,4,3,2
7,0,1,Fatigue,3,6,526,0,8,0,0,0
6,4,4,Skin Rashes,7,2,645,3,3,1,2,1
1,2,1,Headache,8,2,336,2,3,6,4,2
9,2,6,Headache,6,4,574,6,9,6,1,1
8,5,8,Stress,0,1,946,4,5,1,6,2
4,5,5,Stress,6,0,797,6,2,3,6,0
8,4,0,Skin Rashes,4,5,480,0,1,4,0,0
9,4,4,Stress,8,4,838,4,4,3,4,1
6,2,7,Skin Rashes,7,3,640,3,0,1,3,2
6,1,3,Cough,7,0,235,4,8,3,6,0
6,5,1,Fever,1,4,444,0,5,3,2,1
1,0,8,Fever,8,1,766,1,5,6,4,2
8,5,1,Fatigue,1,1,575,0,2,6,0,2
3,4,8,Cough,2,0,481,2,0,3,1,1
8,0,1,Breathing Difficulty,7,2,572,4,2,2,0,0
8,0,7,Joint Pain,1,0,847,1,4,1,6,2
5,5,6,Fatigue,8,4,518,5,3,0,5,0
6,4,0,Fever,6,7,690,1,8,6,6,2
6,1,2,Anxiety,4,4,649,2,2,2,0,0
4,5,5,Skin Rashes,2,0,362,5,2,4,2,0
1,5,4,Cough,7,4,713,6,9,3,3,0
1,2,7,Breathing Difficulty,5,1,925,4,0,2,6,2
7,0,7,Cough,4,2,157,5,4,3,5,1
8,1,6,Stress,4,3,861,3,8,0,0,1
1,0,2,Skin Rashes,8,2,226,4,8,5,3,2
5,4,3,Indigestion,6,1,721,6,3,4,2,0
4,1,3,Skin Rashes,8,5,343,3,9,4,6,0
8,0,8,High Blood Pressure,4,7,983,5,8,1,3,1
7,2,4,Fever,5,3,291,4,8,0,6,0
0,2,7,Fatigue,3,2,229,3,3,0,5,0
1,3,0,Cough,1,2,743,3,1,1,3,2
6,4,3,High Blood Pressure,6,6,913,4,5,6,5,2
1,1,2,Stress,8,0,714,4,2,2,1,0
3,0,1,Cough,6,1,975,1,5,3,0,1
0,4,8,Fever,5,3,823,3,3,3,3,1
6,5,3,Joint Pain,3,3,645,1,5,4,2,0
2,3,5,Anxiety,5,4,881,4,5,5,3,0
1,1,6,Fatigue,0,6,333,1,0,0,2,0
7,4,1,Breathing Difficulty,7,0,408,5,3,2,0,0
0,5,1,Inflammation,5,4,113,5,9,3,1,0
0,2,2,Fever,2,5,727,4,2,4,6,1
7,2,4,Anxiety,2,6,971,6,6,3,1,1
6,0,8,Breathing Difficulty,2,2,830,1,2,2,4,2
9,1,7,Stress,4,7,999,4,2,1,0,2
9,4,4,Headache,3,6,297,1,0,5,6,0
5,2,3,High Blood Pressure,6,0,914,4,1,6,0,2
1,0,1,Skin Rashes,1,0,668,2,1,2,4,1
5,1,8,Skin Rashes,4,4,830,2,7,5,5,0
8,2,3,Skin Rashes,4,1,312,4,5,1,2,2
7,0,0,Breathing Difficulty,5,6,350,4,5,4,2,0
0,3,4,Inflammation,8,3,138,1,6,3,3,1
2,3,1,Anxiety,0,4,832,4,0,0,5,0
5,0,6,Anxiety,3,3,620,5,1,1,4,1
8,3,2,Cough,4,2,758,6,8,4,1,2
0,3,6,Joint Pain,0,2,892,5,9,1,6,0
7,2,8,Headache,6,2,303,3,8,5,3,1
9,4,3,Cough,2,6,439,3,4,4,2,2
6,3,0,Anxiety,1,5,120,1,6,4,6,0
7,3,7,Fever,1,7,892,5,7,6,1,1
8,4,1,Stress,3,2,580,5,3,1,5,2
0,3,6,High Blood Pressure,3,1,548,6,1,0,6,0
5,5,3,Stress,3,0,226,1,1,6,2,0
9,1,8,Breathing Difficulty,1,1,953,0,9,4,6,1
4,0,2,Fever,2,0,991,5,9,0,6,0
6,2,5,Stress,8,1,766,2,3,1,0,0
1,3,4,Fever,3,7,862,3,2,2,4,1
0,0,7,Stress,6,5,975,3,7,3,2,0
3,3,3,Stress,5,0,158,1,8,0,6,2
0,2,6,Stress,5,7,177,2,9,4,5,0
0,5,2,Stress,8,4,933,5,9,0,4,0
4,5,2,Fever,1,4,801,5,8,3,2,1
3,2,4,Cough,5,6,502,4,4,2,1,1
0,0,8,Fever,0,5,534,6,7,0,1,2
1,0,1,Indigestion,5,5,662,0,1,4,5,2
1,5,2,Skin Rashes,4,7,781,5,2,2,3,2
4,0,1,Indigestion,8,4,403,4,4,2,4,2
5,4,5,Headache,4,3,583,3,9,6,3,0
3,4,6,Anxiety,1,5,507,4,9,0,0,1
0,3,1,Headache,3,3,158,0,9,6,5,2
0,1,2,Cough,0,6,939,1,4,1,4,0
4,5,4,Headache,0,1,255,0,5,4,6,1
0,4,5,Fatigue,4,4,442,0,3,1,4,2
9,2,3,Cough,7,5,599,1,7,2,5,2
9,4,6,Breathing Difficulty,8,7,932,4,5,1,2,1
4,1,3,Anxiety,2,6,204,6,2,5,0,2
4,4,4,Fever,2,1,478,3,0,0,5,0
6,0,5,Cough,6,1,917,6,2,6,4,2
1,5,5,Fever,2,5,961,5,7,5,5,0
3,4,6,Fever,4,2,126,5,4,2,6,0
5,4,4,Cough,2,7,170,0,4,6,2,1
5,2,2,Fever,6,6,426,5,0,3,4,1
0,2,0,Skin Rashes,5,5,107,5,2,1,1,1
7,1,7,High Blood Pressure,2,7,580,5,6,4,4,2
5,1,0,Fatigue,5,6,699,1,4,2,1,1
7,4,8,Inflammation,0,0,469,6,6,3,1,2
0,4,7,Fever,0,5,612,2,6,0,6,1
9,3,0,Cough,0,5,289,0,7,2,4,0
1,3,4,Skin Rashes,6,3,119,5,0,6,6,2
8,4,4,Indigestion,8,4,597,1,3,3,2,0
7,3,7,Indigestion,2,2,160,3,2,4,4,0
8,3,1,High Blood Pressure,5,7,471,4,2,4,3,2
2,2,5,Indigestion,5,0,564,3,9,6,4,2
3,4,2,Joint Pain,8,0,816,0,2,0,5,2
2,5,3,Stress,8,1,172,5,1,3,3,1
3,2,7,Joint Pain,0,6,613,1,9,0,2,0
4,5,4,Headache,1,1,826,1,7,4,2,1
4,1,2,Anxiety,6,6,430,5,7,6,4,2
5,5,1,Inflammation,5,0,978,6,3,2,4,1
2,4,2,Skin Rashes,0,0,949,0,8,1,4,0
7,3,4,Joint Pain,6,2,463,0,3,3,4,0
6,4,4,High Blood Pressure,2,5,106,4,5,2,2,1
7,0,5,Skin Rashes,0,7,426,3,5,1,0,1
3,4,3,Breathing Difficulty,3,2,690,0,4,3,2,2
8,2,7,Breathing Difficulty,3,2,267,6,8,2,0,0
2,5,1,Cough,0,2,823,1,9,0,3,1
9,2,5,Joint Pain,0,0,269,1,1,6,3,1
5,3,8,Fever,2,0,412,6,3,6,4,0
1,2,8,High Blood Pressure,3,6,361,6,3,1,0,2
6,1,2,High Blood Pressure,7,4,747,4,0,0,1,0
5,3,5,Anxiety,5,0,929,2,1,0,6,0
8,3,7,Indigestion,1,0,844,5,2,5,4,1
9,5,7,Fever,8,0,736,0,7,1,3,2
5,5,8,Cough,0,7,104,3,4,5,0,0
4,2,3,Joint Pain,4,5,114,5,4,5,6,2
0,3,5,Fatigue,3,2,695,1,6,6,6,0
5,0,4,Inflammation,5,2,722,3,3,6,6,0
6,4,8,Stress,0,0,730,6,8,2,3,2
8,0,3,Joint Pain,3,6,954,0,5,2,5,0
0,2,0,Headache,1,2,417,0,5,4,4,0
8,0,7,High Blood Pressure,1,1,813,2,5,0,2,2
9,1,3,Headache,3,5,488,5,5,5,0,2
8,2,4,Anxiety,2,0,702,1,0,3,4,2
2,5,2,Skin Rashes,4,3,644,6,4,5,6,1
3,1,5,Breathing Difficulty,2,0,381,3,1,4,2,0
8,1,6,Indigestion,8,1,436,6,1,2,2,0
1,4,2,High Blood Pressure,3,5,111,2,6,5,2,2
7,4,2,Fever,4,3,804,1,4,3,6,2
0,1,1,Fever,4,6,464,0,2,0,4,2
4,1,2,Fatigue,2,4,464,5,9,1,5,1
4,1,0,Indigestion,5,2,414,3,4,2,1,2
0,5,6,Anxiety,2,1,533,1,1,3,3,1
0,2,8,Inflammation,1,6,479,1,5,6,4,1
0,2,3,Stress,6,0,245,6,5,5,3,1
9,2,3,Fatigue,8,6,905,2,5,6,0,0
8,2,8,Cough,5,1,619,4,8,6,4,1
3,5,1,Anxiety,1,2,422,3,5,4,1,0
3,1,6,High Blood Pressure,5,2,596,0,8,5,3,2
2,0,8,Inflammation,1,1,361,4,7,2,4,2
8,5,3,Headache,4,0,191,5,8,2,4,1
4,0,4,Fever,8,6,467,3,1,4,2,1
4,3,0,High Blood Pressure,4,7,316,1,7,3,5,1
5,1,1,Breathing Difficulty,3,6,422,5,1,0,1,2
9,1,2,Skin Rashes,1,5,175,5,1,1,6,1
2,4,5,Fever,7,1,359,1,0,1,5,2
7,3,4,Skin Rashes,6,4,882,4,8,1,1,1
0,4,8,Skin Rashes,7,7,509,2,5,3,5,2
3,4,3,Indigestion,2,2,742,6,0,0,4,0
5,5,5,Fever,5,6,517,1,0,6,5,1
5,0,5,Skin Rashes,5,4,649,4,0,0,4,1
5,5,7,Inflammation,7,7,494,3,7,0,1,2
5,2,2,High Blood Pressure,7,5,245,4,0,3,4,1
3,2,7,Anxiety,7,7,318,5,6,5,0,0
9,2,0,Breathing Difficulty,2,6,968,0,9,4,4,0
3,3,4,Joint Pain,4,3,253,3,8,5,6,2
7,5,8,Anxiety,3,5,249,1,2,4,6,2
2,2,3,Fatigue,0,7,549,4,3,2,4,1
8,4,5,Fever,7,4,581,5,9,1,3,0
2,4,0,Joint Pain,7,6,876,6,3,4,1,1
8,4,3,Breathing Difficulty,3,6,129,1,9,3,2,1
4,2,3,Headache,8,6,650,5,0,1,3,2
0,2,0,Skin Rashes,1,1,189,1,0,5,4,1
0,2,6,Breathing Difficulty,4,3,977,4,2,6,0,2
9,3,7,Indigestion,4,3,612,5,9,0,1,1
0,5,5,Breathing Difficulty,3,3,764,5,2,1,5,0
9,4,8,Joint Pain,8,3,781,4,6,5,2,2
9,3,7,Skin Rashes,4,1,951,0,4,0,0,2
8,2,2,Breathing Difficulty,3,5,135,4,7,2,1,0
6,1,3,Breathing Difficulty,5,6,666,1,7,0,5,1
2,4,7,Stress,6,1,434,3,1,0,0,0
9,1,2,Stress,3,5,333,1,1,3,4,2
5,2,2,Cough,7,7,290,2,2,4,6,1
5,1,0,Anxiety,7,5,561,6,4,3,5,0
3,4,1,Joint Pain,5,6,426,4,5,2,2,1
9,4,0,Anxiety,0,7,454,5,7,6,6,0
1,3,4,Cough,0,7,742,5,6,4,2,2
0,2,6,High Blood Pressure,2,1,105,2,3,0,0,1
3,2,2,Fatigue,7,1,761,3,4,0,3,1
4,4,2,Indigestion,2,1,610,6,0,2,6,1
2,4,0,Inflammation,8,5,648,6,1,5,2,1
3,5,4,Inflammation,1,7,826,1,7,2,4,0
1,3,4,Breathing Difficulty,2,0,989,4,3,6,0,1
1,0,7,High Blood Pressure,0,1,774,2,9,2,1,1
3,2,5,Skin Rashes,0,4,713,4,1,5,0,1
1,4,4,Fatigue,6,3,804,3,6,4,1,1
9,0,2,Indigestion,4,3,905,5,6,5,0,0
3,5,4,Headache,8,3,876,5,4,2,3,1
1,2,5,Inflammation,3,4,976,4,1,1,2,0
3,5,6,High Blood Pressure,2,6,522,3,0,4,2,2
8,1,4,Breathing Difficulty,3,6,817,2,8,6,4,0
4,0,3,Inflammation,4,7,256,0,3,5,5,0
9,3,8,Cough,7,6,376,2,0,5,5,1
7,2,5,Skin Rashes,6,4,197,1,6,2,2,1
3,1,7,Anxiety,3,7,676,0,3,6,4,1
8,4,8,Skin Rashes,5,0,701,2,5,4,3,2
8,4,1,Anxiety,1,7,248,3,3,5,5,2
2,5,8,High Blood Pressure,0,1,481,1,7,3,3,1
3,2,0,Fatigue,2,2,970,4,3,3,1,2
1,1,8,Fever,0,4,199,6,7,1,3,0
3,0,7,Fatigue,1,4,421,1,2,0,6,0
8,4,3,Skin Rashes,2,2,945,0,1,2,3,0
3,2,6,High Blood Pressure,8,0,602,1,0,3,0,2
7,0,5,Fatigue,5,6,139,0,7,0,1,1
3,3,6,Fatigue,4,7,710,3,2,4,0,2
9,2,2,Cough,8,2,236,5,4,2,1,1
5,0,4,Cough,1,1,937,4,8,1,6,0
7,4,5,Breathing Difficulty,3,2,401,4,5,0,2,0
6,3,8,Cough,2,7,707,4,1,4,0,0
5,1,3,Indigestion,2,2,680,4,0,1,2,1
3,5,5,Headache,3,1,439,3,0,1,6,0
9,4,4,Indigestion,5,4,575,4,1,5,1,1
9,2,4,Cough,0,4,463,0,3,6,0,1
4,5,2,Stress,4,0,194,4,1,0,6,0
8,0,8,High Blood Pressure,5,7,409,5,2,1,1,2
4,1,6,Breathing Difficulty,2,2,434,6,6,4,3,1
1,3,6,Indigestion,1,4,590,3,5,3,3,2
9,0,7,Fever,3,7,213,3,8,4,0,0
8,1,5,Skin Rashes,7,1,475,2,0,0,2,1
4,3,4,Fever,8,4,803,3,8,0,2,2
8,5,6,Fever,2,1,774,5,7,2,3,2
8,4,8,Skin Rashes,0,1,767,6,4,6,4,0
1,5,3,Fatigue,2,3,100,3,9,3,1,1
8,2,2,Fatigue,2,3,355,3,9,0,3,1
2,3,7,Cough,7,5,101,4,6,2,0,0
6,1,7,Breathing Difficulty,8,7,401,4,8,3,6,0
0,5,0,Headache,3,2,724,5,7,4,3,2
8,1,7,Stress,8,6,354,2,0,1,5,2
9,0,8,Joint Pain,2,0,335,5,3,4,5,2
6,3,7,High Blood Pressure,4,2,176,3,7,3,5,1
2,4,1,Indigestion,0,7,282,0,9,5,6,1
8,0,0,Breathing Difficulty,0,0,966,5,6,3,1,1
9,5,8,Fever,3,2,180,5,8,5,3,1
2,1,5,Fever,1,6,786,6,4,3,2,2
8,1,0,Cough,7,7,640,0,3,4,0,2
2,0,5,Fever,2,3,554,6,7,5,3,0
0,3,8,Headache,0,3,889,4,4,3,3,1
1,2,3,Fatigue,6,6,431,4,1,2,4,0
8,4,8,Indigestion,7,3,780,2,8,6,6,0
2,5,4,Cough,7,5,801,5,3,0,6,0
2,4,8,Indigestion,0,5,374,4,2,0,2,2
7,4,0,Fever,5,4,883,1,6,2,0,1
2,2,2,Fever,7,2,505,1,0,1,1,2
5,1,2,Skin Rashes,2,3,306,4,3,6,4,2
1,1,8,Joint Pain,1,4,293,0,2,0,2,0
8,0,6,Anxiety,6,6,211,0,5,4,6,1
7,5,6,Anxiety,4,5,820,6,1,6,3,0
1,0,6,Skin Rashes,0,2,563,1,2,5,1,0
1,5,7,Stress,3,0,644,4,2,1,0,1
6,2,7,High Blood Pressure,3,0,466,1,7,6,4,2
0,5,8,Breathing Difficulty,2,3,587,5,4,3,1,2
4,2,0,High Blood Pressure,3,2,422,4,8,1,5,1
4,4,7,Skin Rashes,5,7,130,1,9,6,2,1
8,2,7,High Blood Pressure,2,1,165,5,3,3,3,1
6,1,2,Breathing Difficulty,6,2,675,6,2,3,3,1
3,4,6,Headache,1,4,863,4,5,6,3,1
3,4,0,Joint Pain,1,6,982,3,1,5,0,0
7,1,5,Fatigue,3,5,994,6,0,3,2,0
5,2,1,Stress,6,0,305,5,0,3,3,1
5,1,3,Headache,7,7,773,6,2,4,4,0
6,3,5,Indigestion,4,7,543,6,2,3,1,1
7,0,8,Inflammation,5,5,329,5,6,3,4,2
9,2,5,High Blood Pressure,7,5,198,2,3,4,3,2
1,4,6,Stress,8,1,863,3,4,6,0,0
5,5,3,High Blood Pressure,6,1,979,3,4,5,3,1
0,1,1,High Blood Pressure,0,0,455,0,4,6,3,2
4,5,6,Indigestion,7,5,861,5,4,4,2,1
7,3,3,Stress,1,0,114,0,4,2,3,1
9,4,4,Headache,6,5,789,0,2,6,4,2
1,1,0,Cough,7,4,238,1,7,5,2,0
6,1,5,Fatigue,0,0,735,2,0,3,0,2
0,1,0,Fatigue,4,0,605,2,6,6,2,1
9,5,1,Fatigue,0,2,576,4,5,1,5,2
3,2,6,Indigestion,4,0,307,5,8,1,6,0
6,5,7,Fatigue,0,5,815,4,9,1,4,2
1,0,3,Headache,6,2,602,3,7,5,1,0
3,1,0,High Blood Pressure,4,2,334,3,9,0,0,2
9,3,3,Indigestion,1,0,771,3,0,4,6,1
9,1,4,Fatigue,8,5,162,1,5,1,4,2
5,5,3,Skin Rashes,4,4,253,0,8,3,0,0
3,2,0,Fatigue,4,1,656,5,1,6,5,0
4,5,8,Skin Rashes,5,5,207,4,2,4,0,0
2,0,8,Anxiety,7,5,534,3,6,2,5,0
3,1,4,Skin Rashes,6,7,759,3,7,0,6,0
6,0,4,Inflammation,1,0,816,6,6,3,6,2
1,2,3,Headache,4,6,471,3,6,6,2,0
1,5,2,Anxiety,1,5,749,4,7,2,6,2
3,4,3,Fatigue,4,5,306,2,6,1,1,1
5,3,4,Stress,3,1,577,3,7,2,6,2
0,5,5,Skin Rashes,5,5,888,4,3,2,5,0
9,0,4,Anxiety,0,2,182,4,4,4,2,1
8,0,8,Joint Pain,8,7,262,2,3,3,1,2
4,2,0,Inflammation,7,5,980,1,0,3,5,0
0,3,5,Anxiety,3,5,210,4,6,4,0,2
1,0,4,Fever,0,5,920,2,3,1,2,1
6,2,1,Breathing Difficulty,5,1,842,5,7,4,2,1
4,3,6,Joint Pain,5,1,160,3,0,6,3,2
1,4,2,Fever,4,1,838,0,3,6,3,2
1,3,1,Inflammation,1,7,205,1,9,1,6,2
5,4,1,Anxiety,7,6,601,3,1,0,6,0
7,4,2,Joint Pain,1,2,762,0,7,1,6,1
3,0,1,Fever,1,1,308,3,6,4,4,0
9,1,7,Stress,5,0,591,5,0,4,2,1
4,2,3,Breathing Difficulty,6,5,537,5,6,5,4,1
8,5,2,High Blood Pressure,3,7,613,1,9,1,4,0
9,5,7,Anxiety,6,4,107,6,0,3,6,1
9,0,4,Stress,6,4,318,2,5,1,5,0
1,5,3,Stress,4,2,579,3,0,5,2,1
2,2,6,Inflammation,6,2,898,0,1,2,5,2
4,3,1,Fever,7,1,356,1,7,4,4,1
1,0,3,Headache,5,1,754,5,4,0,0,2
3,0,6,Stress,8,4,866,2,2,6,4,1
1,5,7,Skin Rashes,5,4,283,5,9,4,2,0
9,1,5,High Blood Pressure,3,7,557,3,3,0,0,1
7,3,5,Inflammation,2,5,992,1,2,3,4,0
0,5,3,Cough,2,0,942,2,4,5,5,0
8,3,4,High Blood Pressure,3,4,684,2,5,3,6,1
4,2,8,Fever,7,5,319,5,3,2,6,0
2,1,2,Indigestion,1,2,993,0,6,6,6,2
1,4,2,Joint Pain,7,6,729,6,2,1,1,2
3,0,4,Inflammation,2,0,788,3,4,3,2,0
4,3,5,Skin Rashes,5,6,765,0,3,2,4,1
7,0,2,Headache,5,2,144,4,9,0,5,2
6,3,4,Indigestion,5,4,451,5,1,1,3,2
2,1,7,Fatigue,6,3,123,6,4,4,2,1
6,4,8,Cough,2,3,256,4,8,4,3,0
3,0,3,Inflammation,5,2,761,0,1,2,5,1
5,2,1,Joint Pain,5,5,684,2,5,2,1,1
1,5,0,Headache,5,7,263,2,9,1,1,0
9,1,7,Fatigue,8,1,766,6,7,1,5,1
9,4,3,Indigestion,0,5,496,0,5,5,6,1
3,5,1,Fever,4,0,724,4,3,4,0,1
3,5,8,Stress,8,6,471,4,1,2,6,1
0,0,3,Indigestion,1,0,143,0,0,0,3,1
5,5,6,Indigestion,2,5,100,1,4,3,6,1
5,2,4,Headache,6,5,697,4,6,6,3,1
2,0,0,Stress,8,1,736,2,5,6,1,2
5,1,8,Indigestion,1,1,886,3,6,1,1,2
3,3,1,Cough,2,2,460,0,2,6,1,2
0,1,2,Headache,5,0,675,5,0,6,0,2
2,0,1,Breathing Difficulty,7,2,285,2,3,4,4,1
7,0,8,Inflammation,3,1,783,3,6,4,5,0
0,1,3,Joint Pain,5,5,375,1,6,2,2,2
5,1,7,Breathing Difficulty,7,6,920,1,0,3,6,0
6,0,5,Anxiety,7,1,147,5,0,4,0,0
1,4,8,Indigestion,0,2,506,0,8,3,6,0
8,0,8,Indigestion,6,1,411,1,2,6,4,2
9,5,6,Indigestion,3,2,660,1,1,3,5,1
6,2,6,High Blood Pressure,2,4,134,2,5,4,6,1
6,0,1,Cough,6,6,585,6,7,4,6,2
5,0,4,Stress,8,6,328,0,7,0,6,1
5,4,5,Joint Pain,1,1,490,6,2,2,2,0
6,3,8,Stress,3,5,743,5,9,0,6,0
1,3,1,Joint Pain,1,2,788,6,8,6,0,0
7,0,4,Fever,3,4,208,0,6,2,0,0
2,5,3,Fever,2,3,614,5,2,0,2,1
4,3,5,Inflammation,0,7,506,2,1,6,4,0
0,2,6,Anxiety,0,5,331,1,7,3,6,1
0,2,2,Cough,6,6,279,3,4,0,6,0
7,4,5,Indigestion,5,7,554,1,3,4,0,0
6,2,0,Skin Rashes,5,0,698,2,1,6,4,2
6,0,6,Fatigue,8,3,412,2,9,2,0,1
0,5,1,Skin Rashes,4,1,813,3,1,5,5,1
9,0,4,Breathing Difficulty,0,1,265,5,0,4,5,1
8,0,5,Inflammation,0,2,197,3,0,5,3,0
8,0,3,Indigestion,2,0,292,4,2,0,4,2
7,0,8,Stress,6,6,593,1,6,1,0,2
1,2,5,Cough,5,4,942,2,2,1,6,1
6,2,8,Joint Pain,0,2,605,1,6,2,2,2
1,1,5,Anxiety,8,1,657,0,1,5,2,1
1,0,6,Anxiety,5,0,995,1,4,5,1,2
9,1,3,Headache,3,4,801,4,3,1,3,0
7,2,7,Fatigue,5,3,836,3,6,5,1,2
6,1,7,Headache,0,7,811,0,6,2,3,2
8,4,7,Indigestion,8,1,385,1,2,6,6,2
6,2,6,High Blood Pressure,4,6,777,0,6,3,0,0
8,5,6,Anxiety,6,7,440,4,2,5,5,1
1,4,1,Skin Rashes,2,7,957,2,0,0,4,2
3,3,0,Joint Pain,3,2,374,2,4,2,1,1
6,5,7,Joint Pain,7,4,692,2,6,2,3,0
2,3,8,Headache,0,5,722,5,5,4,2,2
7,2,8,Stress,6,5,971,6,1,0,4,0
7,2,6,Breathing Difficulty,8,6,852,1,1,2,2,2
0,1,2,Anxiety,5,1,799,0,0,5,1,2
6,5,0,Indigestion,1,3,551,4,7,4,1,2
8,4,4,Skin Rashes,2,3,561,1,3,6,5,0
5,3,4,Skin Rashes,6,2,283,1,4,4,6,0
5,5,1,Fatigue,5,1,209,2,6,4,0,2
1,5,5,Cough,8,4,662,1,9,3,0,0
1,5,8,Joint Pain,4,4,328,5,8,3,5,2
6,5,6,Breathing Difficulty,0,4,299,1,4,2,5,0
6,2,4,Skin Rashes,1,1,942,0,7,2,2,2
1,1,4,Fatigue,2,0,697,3,9,1,3,0
1,3,2,Anxiety,2,7,326,5,7,1,5,1
4,2,3,Inflammation,5,0,926,4,5,1,6,1
2,0,1,Indigestion,1,6,505,1,8,0,6,0
4,4,0,Inflammation,5,7,833,6,9,6,4,0
2,2,7,Skin Rashes,1,5,869,4,6,5,1,1
0,0,4,Fatigue,4,6,422,0,7,4,5,1
9,1,5,Joint Pain,2,5,379,4,9,2,3,1
2,1,5,Breathing Difficulty,0,6,871,2,8,0,3,1
1,2,2,Inflammation,2,7,205,2,2,2,3,1
2,2,3,Stress,0,3,834,4,2,2,4,0
8,0,6,Headache,6,1,381,0,4,4,5,2
1,5,7,High Blood Pressure,3,3,177,3,3,1,3,2
7,5,8,Inflammation,6,3,748,2,9,5,5,0
2,5,5,Indigestion,2,0,755,3,4,4,5,1
9,4,6,Skin Rashes,3,4,463,5,7,2,0,0
7,2,2,Fatigue,0,7,606,4,1,1,6,2
1,2,4,Anxiety,7,4,657,5,7,5,1,0
9,0,5,Fever,1,1,681,3,1,4,0,2
1,0,2,Fatigue,1,0,212,0,8,2,4,2
3,1,4,Anxiety,2,4,675,1,3,3,1,2
4,4,5,Joint Pain,6,5,938,2,0,3,4,1
9,1,2,Anxiety,2,5,190,2,9,3,1,0
7,1,2,Breathing Difficulty,6,6,665,1,0,1,1,1
8,3,0,Breathing Difficulty,0,3,716,6,3,4,5,0
0,3,3,High Blood Pressure,8,1,381,4,5,4,2,1
4,5,6,Cough,4,2,213,1,1,2,4,2
9,0,5,Anxiety,4,1,274,5,2,0,0,0
0,3,1,Stress,2,0,560,2,5,0,3,1
1,4,2,Fever,1,1,568,2,2,5,5,1
0,2,1,Cough,0,4,845,4,8,3,5,1
1,2,8,Anxiety,4,5,675,6,6,5,6,2
6,3,7,Headache,1,0,170,2,0,1,1,2
9,3,2,Headache,4,0,715,6,7,0,1,1
1,1,1,Breathing Difficulty,5,3,138,2,9,1,5,0
3,3,3,Cough,4,4,418,6,9,0,6,1
6,2,7,Joint Pain,5,0,896,5,2,0,2,0
9,0,1,Indigestion,8,0,645,3,2,6,2,2
0,3,6,Indigestion,6,4,416,3,8,4,3,0
0,5,6,Stress,5,1,842,5,8,3,3,2
0,0,6,Skin Rashes,4,0,118,0,2,6,6,0
8,5,1,Fatigue,2,2,498,2,9,5,6,0
5,5,8,Stress,7,2,763,3,2,0,2,1
0,4,0,Cough,1,2,309,3,6,0,3,0
9,1,5,Inflammation,7,1,260,0,9,5,1,0
6,3,3,Indigestion,2,5,677,5,9,4,3,0
7,0,2,Headache,3,5,276,1,5,2,4,2
5,3,6,Indigestion,3,1,433,4,1,5,3,1
7,1,0,Skin Rashes,0,0,251,3,9,1,5,1
8,2,3,Stress,1,6,100,2,1,0,5,2
6,0,4,Stress,6,7,475,0,2,0,3,1
7,2,0,Stress,6,4,913,4,2,5,5,1
3,2,4,Fever,2,6,759,6,1,6,6,2
3,1,6,Breathing Difficulty,4,5,635,5,3,4,0,2
2,0,2,Stress,0,7,741,2,0,5,5,0
4,5,2,Cough,1,4,292,5,9,0,4,2
1,4,4,High Blood Pressure,4,2,602,3,9,0,5,1
0,2,3,Skin Rashes,2,0,669,1,1,1,1,2
5,5,7,Indigestion,8,4,435,4,0,1,6,1
7,4,0,Fever,5,2,899,0,2,1,4,2
9,3,5,Headache,6,6,977,4,3,2,3,2
6,2,4,Breathing Difficulty,5,0,969,6,5,6,6,2
5,2,0,Breathing Difficulty,1,2,953,6,2,5,4,1
1,5,2,Fever,8,0,510,1,0,3,0,1
3,1,0,Indigestion,1,3,877,1,9,4,1,2
7,0,5,Inflammation,8,2,870,6,6,0,0,1
2,5,7,Indigestion,0,1,761,4,1,4,4,1
8,4,0,Anxiety,2,0,675,6,7,5,5,2
4,0,2,Fatigue,7,4,322,0,9,6,0,2
9,3,3,High Blood Pressure,7,2,989,0,0,3,5,2
4,2,8,High Blood Pressure,6,5,915,4,5,1,4,0
0,0,1,Skin Rashes,8,0,668,3,1,6,3,1
8,0,7,Joint Pain,6,0,276,6,6,5,3,1
9,2,1,Skin Rashes,6,2,792,1,6,6,6,2
9,4,6,Cough,5,3,261,0,1,3,3,1
9,3,7,Indigestion,8,0,397,3,4,0,6,0
4,3,2,Stress,2,5,441,2,4,6,0,1
1,4,2,Joint Pain,7,5,986,4,2,3,1,0
2,1,1,High Blood Pressure,2,0,775,5,0,2,2,1
9,1,3,Inflammation,3,0,920,2,3,0,3,2
9,1,3,High Blood Pressure,4,3,529,6,5,6,6,2
5,3,0,Headache,7,5,610,0,9,6,0,0
7,0,4,Cough,1,2,348,0,1,5,4,2
2,1,3,Fatigue,3,2,155,2,9,1,4,2
9,1,2,Cough,2,1,257,4,5,1,4,1
2,5,3,Inflammation,4,0,840,5,5,4,3,2
